category,product,description,group,brand,price,price_uom,price_per
A,175200,Scott Proflow 2000 CF32 ABEK2P3 Filter 2014145,PP01,Scott,19.67,EA,1
A,181600,Scott Tornado ABEK2HgPSL Filter,PP01,Scott,20.23,EA,1
A,179400,Scott Tornado Intrinsically Safe NiMH 8 Hour Battery,PP01,Scott,151.66,EA,1
A,177800,Scott Tornado T-2 Full Hood,PP01,Scott,50.45,EA,1
A,178500,Scott Tornado T-Power Unit,PP01,Scott,210.91,EA,1
A,2115600           ,Scott Vision 3 Face Mask 1071671,PP01  ,Scott,258.1,EA,1
A,2100700           ,Scott Elsa Sprint 10 Minute Escape Set with Mask & Bag,PP01  ,Scott,513.7,EA,1
A,2105300           ,Scott Carbon Fibre Wrapped Aluminium Cylinder 1800L CYL-FWC-1800,PP01  ,Scott,614.27,EA,1
A,2107100           ,Scott Contour 300 (Excludes Face Mask & Cylinder) CTR 300,PP01  ,Scott,848,EA,1
A,55J0224           ,Shades Professional Gel Air Freshener Citrus Squeeze 190g 580139,WP02  ,Shades,1.39,EA,1
A,55J0230           ,Shades Professional Aerosol Air Freshener Citrus Squeeze 400 ml 734590,WP02  ,Shades,1.76,EA,1
A,14G3305,Showa 330 Latex Reinforced Grip Grip Gloves,GL01,Showa,4.39,PRS,1
A,14G4408,Showa 370 Nitrile Assembly Grip Glove Black,GL01,Showa,3.86,PRS,1
A,14G4608,Showa 380 Foam Nitrile Gloves,GL01,Showa,4.53,PRS,1
A,14G0210,Showa 660 ESD Antistatic PVC Gauntlet Blue,GL01,Showa,4.39,PRS,1
A,14G0110,Showa 660 PVC Gauntlet Blue,GL01,Showa,3.6,PRS,1
A,14G2408,Showa 265 Nitrile Lite Palm Fit Glove,GL03,Showa,4.06,PRS,1
A,14G2609,Showa 305 Grip Xtra Latex Glove,GL03,Showa,3.63,PRS,1
A,1434309,Showa 310 Orange Grip Glove,GL03,Showa,3.2,PRS,1
A,14G5409,Showa 317 Hi-Vis Grip Glove,GL03,Showa,3.72,PRS,1
A,14G1005,Showa 350R Green Nitrile Grip Glove,GL03,Showa,3.59,PRS,1
A,14G4305,Showa 377 Foam Coated Nitrile Gloves,GL03,Showa,5.31,PRS,1
A,14G4009,Showa 540X Cut-Resistant Dyneema Gloves,GL03,Showa,9.51,PRS,1
A,14G2708,Showa 541 541 Dyneema Plus Cut-Resistant Grip Glove,GL03,Showa,11.97,PRS,1
A,14G2309,Showa 690 24in Extended PVC Gauntlet,GL03,Showa,15.49,PRS,1
A,14G1205,Showa 720 Nitrile Gauntlet Blue,GL03,Showa,4.91,PRS,1
A,1434509,Showa Blue Kevlar Grip KnitPlus Glove,GL03,Showa,11.37,PRS,1
A,14G3909,Showa KV3 Cut-Resistant Latex Gloves,GL03,Showa,14.26,PRS,1
A,14G1105,Showa Nitrile Kevlar Green Grip Glove,GL03,Showa,11.59,PRS,1
A,14G5205,Showa Palm Fit Gloves BO500 Black,GL03,Showa,2.92,PRS,1
A,14G2505,Showa Thermogrip 451 Insulated Glove,GL03,Showa,4.98,PRS,1
A,14G5508           ,Showa 340 Grip Glove,GL03  ,Showa,2.43,PRS,1
A,14G0909           ,Showa 370 Assembly Grip Gloves Grey,GL03  ,Showa,3.86,PRS,1
A,14G5709           ,Showa 376 Foam Coated Nitrile Glove,GL03  ,Showa,4.86,PRS,1
A,5774000,Skipper Retractable Cone Barrier Red/White,WP07,Skipper,52.97,EA,1
A,5775040           ,Skipper Retractable Barrier A4 Sign Holder Sign01,WP07  ,Skipper,29.95,EA,1
A,5775070           ,Skipper Retractable Barrier Dummy Unit Dummy01,WP07  ,Skipper,29.95,EA,1
A,5775050           ,Skipper Wall Support Bracket W/Support01,WP07  ,Skipper,29.95,EA,1
A,7U1034,Men's Brooklyn Trouser Black,CL03,Skopes,29.95,EA,1
A,7U0136,Men's Cyprus Trousers Black,CL03,Skopes,30.49,PRS,1
A,7T3636,Men's Plato Pleat-Front Trouser Black,CL03,Skopes,39.79,PRS,1
A,7T9912,Women's Essentials Giselle Trouser Black WWT344,CL03,Skopes,29.39,PRS,1
A,7T9312            ,Skopes Women's Essentials Danielle Jacket Navy,CL03  ,Skopes,45.21,EA,1
A,1450605,Skytec 100 UTAH Disposable Nitrile Glove,GL01,Skytec,9.95,BOX,1
A,1451405           ,Skytec Nitrile Disposable Powder Free Gloves 100-pairs,GL01  ,Skytec,14.5,BOX,1
A,14G4809,Skytec Argon Thermal Gloves,GL03,Skytec,5.31,PRS,1
A,14G4209,Skytec Idaho FCT 3/4 Coated Gloves,GL03,Skytec,3.35,PRS,1
A,14G5609,Skytec Ninja Knight Palm Coated Glove,GL03,Skytec,11.39,PRS,1
A,14G5005,Skytec Ninja X4 Gloves,GL03,Skytec,9.63,PRS,1
A,14G4109,Skytec Ohio FCT Palm Coated Gloves,GL03,Skytec,3.05,PRS,1
A,14G7409           ,Skytec Argon Fully Coated Gloves,GL03  ,Skytec,6.75,PRS,1
A,14G7009           ,Skytec Ninja Total Gloves,GL03  ,Skytec,15.99,PRS,1
A,5568800           ,Slim Jim Recycling Bin Grey 60L 3541,WP02  ,Slim Jim,32.85,EA,1
A,5568801           ,Slim Jim Recycling Bin Grey 87L 3540,WP02  ,Slim Jim,44.91,EA,1
A,26S1405,Snickers 2706 AVS Wicking Polo Navy/Black,CL01,Snickers,24.98,EA,1
A,26S1205,Snickers 2808 Hoodie Black,CL01,Snickers,42.98,EA,1
A,8S7305,Snickers 2815 Hoodie Black,CL01,Snickers,42,EA,1
A,8S6133,Snickers 3212 Holster Pocket Trousers Black,CL02,Snickers,53.99,PRS,1
A,8S2533,Snickers 3214 Canvas+ Trouser with Holster Pockets Navy,CL02,Snickers,57.95,PRS,1
A,8S4533,Snickers 3223 Floor Layer 3-Series Trouser Black/Black,CL02,Snickers,68.74,PRS,1
A,8S1933,Snickers 3312 Duratwill Trouser Grey/Black,CL02,Snickers,50.61,PRS,1
A,8S7033,Snickers 5283 Holster Pocket Trouser Navy,CL02,Snickers,44.9,PRS,1
A,8S3900,Snickers 9025 Elastic Belt Black,CL02,Snickers,11.58,EA,1
A,8S5500,Snickers 9110 Knee Pads,CL02,Snickers,11.47,PRS,1
A,8S5600,Snickers 9118 Knee Pads,CL02,Snickers,22.64,PRS,1
A,8S7733,Snickers Classic 5283 Trousers Black,CL02,Snickers,54.8,PRS,1
A,8S7505            ,Snickers 1118 Winter Jacket Black,CL04  ,Snickers,50,EA,1
A,8S7605            ,Snickers 1129 Pilot Jacket,CL04  ,Snickers,69.9,EA,1
A,8S7205            ,Snickers 1219 Softshell Black c/w Hood,CL04  ,Snickers,92.6,EA,1
A,4483510,Soudal Silirub 2 LMN Silicone Sealant White 300ml.,FE06,Soudal,3.08,EA,1
A,4483622,Soudal Soudaflex 40FC Fast Cure Polyurethane Sealant Black 310 ml,FE06,Soudal,5.48,EA,1
A,1076105,Sprayway Genesis II Fleece Black,CL04,Sprayway,37.5,EA,1
A,10SD505,Sprayway GORE-TEX Compact Jacket Black,CL04,Sprayway,94.99,EA,1
A,10SC005,Sprayway GORE-TEX Mountain Rainpant Black,CL04,Sprayway,91.67,PRS,1
A,10S8205,Sprayway Griffin Combi 3-in-1 Jacket Black,CL04,Sprayway,99.99,EA,1
A,10SA005,Sprayway Santiago Fleece Pullover Black,CL04,Sprayway,29.17,EA,1
A,10SB105,Sprayway Santiago Jacket Cobalt,CL04,Sprayway,58.33,EA,1
A,10SC805           ,Sprayway Santiago Fleece Jacket Navy,CL04  ,Sprayway,32.49,EA,1
A,10SD310           ,Sprayway Women's Tria 3-in-1 Jacket,CL04  ,Sprayway,94.99,EA,1
A,3155700           ,Stanley Knife Blades Pack-of-10 2-11-921,FE01  ,Stanley,2.31,EA,1
A,3132400           ,Stanley Powerlock Tape 10M (33 feet) - 25mm blade,FE01  ,Stanley,16.99,EA,1
A,4432200           ,Stanley TR250 Sharp Shooter Heavy Duty Staple Gun,FE01  ,Stanley,21.95,EA,1
A,3132537           ,Stanley 30M Laser Distance Measure,FE01  ,Stanley,89.99,EA,1
A,5577614,Sterling Brass Padlock 4 Dial Combination,FE11,Sterling,18.21,EA,1
A,5578340           ,Sterling Brass Padlock Keyed Alike 40mm,FE11  ,Sterling,11.5,EA,1
A,5577250           ,Sterling Combination Closed Shackle Disc Padlock 70mm,FE11  ,Sterling,14.79,EA,1
A,5577210           ,Sterling Stainless Steel Closed Shackle Disc Padlock Keyed Alike 70mm,FE11  ,Sterling,15.24,EA,1
A,5578344           ,Sterling Brass Padlock Keyed Alike 40mm Pack-of-4,FE11  ,Sterling,28.68,PAK,1
A,5579900           ,Sterling Digital Door Lock S2235,FE11  ,Sterling,72.19,EA,1
A,5579901           ,Sterling Brass Padlocks Master Keyed 40mm Pack-of-12,FE11  ,Sterling,183.17,PAK,1
A,2761900,Kresto Kwik Wipes (70 Wipes per Pail) 23122,WP01,STOKO,10.9,EA,1
A,2757900,STOKO Estesol Light Hand Cleanser 2000 ml Bottle 83503,WP01,STOKO,10.92,EA,1
A,2754800,STOKO Frapantol Hand Cleanser Bottle 2000 ml,WP01,STOKO,12.52,EA,1
A,2755700,STOKO Hair & Body Shower Gel 2000 ml 29126,WP01,STOKO,122.09,PAK,1
A,2760900,STOKO Krestopol Hand Cleanser 2000ml Bottle,WP01,STOKO,20.47,EA,1
A,2763700,STOKO Neopol  Hand Cleanser 2000 ml Vario Dispenser Bottle 33449,WP01,STOKO,11.29,EA,1
A,2759000,STOKO Slig Special Hand Cleanser 2000 ml 81907,WP01,STOKO,21.86,EA,1
A,2762500,STOKO Solopol Hand Cleanser 2000 ml Vario Dispenser Bottle 33282,WP01,STOKO,12.75,EA,1
A,2751200,STOKO Travabon S Protection Cream 1000 ml Bottle 22325,WP01,STOKO,18.28,EA,1
A,2761700           ,STOKO Solopol Hand Cleanser 250 ml Tube 33279,WP01  ,STOKO,2.51,EA,1
A,2751000           ,Stoko Travabon L Protection Cream 100 ml Tube 20854,WP01  ,STOKO,2.75,EA,1
A,2758900           ,STOKO Slig Special Hand Cleanser Tube 250 ml 81901,WP01  ,STOKO,4.45,EA,1
A,2769300           ,STOKO Stokosept Gel Unperfumed Hand Sanitizer 1000 ml Bottle,WP01  ,STOKO,7.7,EA,1
A,2756210           ,STOKO Refresh Sanitiser Gel 1000ml,WP01  ,STOKO,8.46,EA,1
A,2750510           ,STOKO UV30 Complete Sun Cream 100 ml 33314,WP01  ,STOKO,9.37,EA,1
A,2750600           ,STOKO Antibacterial Hand Cleanser Soft Bottle 2000 ml 27971,WP01  ,STOKO,11.17,EA,1
A,2767000           ,Stoko Hand Lotion 1000 ml Bottle,WP01  ,STOKO,11.72,EA,1
A,2751110           ,Stoko Universal Protect 1000 ml,WP01  ,STOKO,15.69,EA,1
A,2765500           ,Stokolan soft&care 1000 ml Soft Bottle,WP01  ,STOKO,16.39,EA,1
A,2764900           ,STOKO Stokolan Unscented Skincare Cream 1000 ml Bottle,WP01  ,STOKO,16.84,EA,1
A,2751800           ,STOKO Soft Bottle Protect+ 1000 ml 24666,WP01  ,STOKO,21.09,EA,1
A,55D4220           ,Summit HopUp 2 x 2 Tread 1216-022,WP06  ,Summit,41,EA,1
A,55D9603           ,Summit Micro Work Platform Height 0.5Ms,WP06  ,Summit,59.95,EA,1
A,55D9912           ,Summit Pro Platform Steps 4 Tread 1203-004,WP06  ,Summit,94.85,EA,1
A,55D7510           ,Summit Glass Fibre Platform Steps 10 Tread,WP06  ,Summit,219.16,EA,1
A,55D5920           ,Summit Mobile Safety Steps 6 Anti Slip Tread,WP06  ,Summit,447.5,EA,1
A,55D5820           ,Summit Mobile Safety Steps 5 Anti Slip Tread,WP06  ,Summit,450.88,EA,1
A,55D6020           ,Summit Mobile Safety Steps 7 Anti Slip Tread,WP06  ,Summit,541.58,EA,1
A,55D6120           ,Summit Mobile Safety Steps 8 Anti Slip Tread,WP06  ,Summit,596.97,EA,1
A,55D6220           ,Summit Mobile Safety Steps 9 Anti Slip Tread,WP06  ,Summit,681.94,EA,1
A,55D6300           ,Summit Mobile Safety Steps 10 Metal Tread,WP06  ,Summit,740.01,EA,1
A,55D6320           ,Summit Mobile Safety Steps 10 Anti Slip Tread,WP06  ,Summit,748.17,EA,1
A,55D6500           ,Summit Mobile Safety Steps 12 Metal Tread,WP06  ,Summit,880.35,EA,1
A,55D6520           ,Summit Mobile Safety Steps 12 Anti Slip Tread,WP06  ,Summit,940.88,EA,1
A,27A6910,Swarfega Orange Pump Top 4 Litre SOR4LTRMP,WP01,Swarfega,15.91,EA,1
A,27A1810           ,Swarfega Heavy Duty Hand Cleanser 4.5L SHD45L,WP01  ,Swarfega,17.96,EA,1
A,27A1910           ,Swarfega Heavy Duty Hand Cleanser 15L SHD125K,WP01  ,Swarfega,44.51,EA,1
A,27A2510           ,Swarfega Orange Hand Cleanser 15L SOR15L,WP01  ,Swarfega,56.75,EA,1
A,26T8005           ,Timberland PRO 316 Hoodie Black,CL01  ,Timberland PRO,54.58,EA,1
A,26T9433,Timberland PRO 614 Multi-Pocket Trouser Black,CL02,Timberland PRO,62.08,PRS,1
A,10P7705,Timberland PRO 105 Waterproof Jacket Black,CL04,Timberland PRO,64.21,EA,1
A,10TI105           ,Timberland PRO 109 Padded Waistcoat Black,CL04  ,Timberland PRO,61.05,EA,1
A,6M4809,Timberland PRO Snyders Brown Safety Boot,FW02,Timberland PRO,85.99,PRS,1
A,6J3409,Timberland PRO Split Rock PRO Safety Boot Black,FW02,Timberland PRO,94.99,PRS,1
A,31TA005           ,Tool Arrest Squids Hard Hat Lanyard With Clamp Hi-Vis Lime Standard Size,FE11  ,Tool Arrest,4.54,EA,1
A,31TA011           ,Tool Arrest Squids Tool Lanyard Hi-Vis Lime Standard Size,FE11  ,Tool Arrest,11.07,EA,1
A,31TA010           ,Tool Arrest Squids Locking Single Karabiner Hi-Vis Lime,FE11  ,Tool Arrest,27.42,EA,1
A,11C9105,Tork Advanced Hand Towel Roll 2-Ply Blue 150 metre Case of 6 290068,WP01,Tork,75.08,EA,1
A,11C9200,Tork Advanced Hand Towel Roll 2-Ply Green 150 metre Case of 6 290076,WP01,Tork,63.99,CS,1
A,11C9100,Tork Advanced Hand Towel Roll 2-Ply White 150 metre Case of 6 290067,WP01,Tork,82.05,CS,1
A,11C7350,Tork Advanced Hand Towels Bundle of 120 C-Fold 2-Ply White 25 cm x 31 cm Case of 20 290264,WP01,Tork,44.65,CS,1
A,11C5900,Tork Advanced Toilet Paper Jumbo Roll 2-Ply 21/4 inch 360 metre 120257 Case of 6 120257,WP01,Tork,27.95,CS,1
A,11C1000,Tork Advanced Toilet Paper Jumbo Roll 2-Ply 3 inch Core 340 metre Case of 6 110246,WP01,Tork,26.95,CS,1
A,11C6500,Tork Advanced Toilet Paper Mini Jumbo Roll 1-Ply 21/4 inch 170 metre Case of 12 120238,WP01,Tork,27.95,CS,1
A,11D7530,Tork Advanced Toilet Roll 2-ply Compact White Pack of 27 127530,WP01,Tork,46.73,CS,1
A,11C8500,Tork Advanced Wiper 415 Centrefeed Roll 1-Ply White 20.0 cm 275 metre Case of 6 100154,WP01,Tork,59.97,CS,1
A,11C6200,Tork Advanced Wiper 415 Mini Centrefeed Roll 1-Ply White 120 metre Case of 12 100152,WP01,Tork,63,CS,1
A,11C8400,Tork Advanced Wiper 420 Centrefeed Roll 2-Ply White 160 metre Case of 6 101260,WP01,Tork,48.49,CS,1
A,11C6300,Tork Advanced Wiper 420 Mini Centrefeed Roll 2-Ply White 75 metre Case of 12 101230,WP01,Tork,64.99,CS,1
A,11T0179,Tork Advanced Z Fold Hand Towel 2-Ply Green 290179 (Case of 15 bundles x 250 sheets) 290179,WP01,Tork,46.5,CS,1
A,11T0163,Tork Advanced Z Fold Hand Towel 2-Ply White 290163 (Case of 15 bundles x 250 sheets) 290163,WP01,Tork,44.8,CS,1
A,11T0190,Tork Advanced Z Fold Hand Towel 2-Ply White 290190 (Case of 15 bundles x 250 sheets) 290190,WP01,Tork,42.95,CS,1
A,11D2150,Tork Elevation Hand Towel H3 Dispenser ZigZag Fold White 553000,WP01,Tork,28.8,EA,1
A,11P6100,Tork Jumbo Toilet Roll 2-Ply 60 mm Core 400 metre Pack of 6 508342,WP01,Tork,24.15,PAK,1
A,11C8800,Tork Premium Facial Tissues Extra Soft (Case of 30 x 100 sheets Size 20.8x20cm) 140280,WP01,Tork,52.88,CS,1
A,11C9500,Tork Premium Hand Towel Roll Soft 2-Ply White 100 metre Case of 6 290016,WP01,Tork,67.49,CS,1
A,11C8100,Tork Premium Hand Towels Bundle of 150 Interfold 2-Ply 3 Panel White Case of 21 100289,WP01,Tork,63.8,CS,1
A,11T0278,Tork Premium Hand Towels Zigzag Fold Soft,WP01,Tork,47.3,CS,1
A,11D7000,Tork Premium of Compact Toilet Roll 2 Ply White Pack of 27 127520,WP01,Tork,48.73,CS,1
A,11C7900,Tork Premium Toilet Paper Bundle of 252 Sheets Folded Extra Soft 2-Ply Case of 30 114273,WP01,Tork,31.95,CS,1
A,11C5700,Tork Premium Toilet Paper Jumbo Roll Soft 2-Ply 21/4 inch Core 360 metre Case of 6 110275,WP01,Tork,35.75,CS,1
A,11C6600,Tork Premium Toilet Paper Mini Jumbo Roll Soft 2-Ply 21/4in Core 170 metre Case of 12 Rolls 110254,WP01,Tork,35.35,CS,1
A,11C9900,Tork Premium Towels Bundle of 100 Interfold ExtraSoft 2-Ply 4 Panel Case of 21 100297,WP01,Tork,59.99,CS,1
A,11C6800,Tork Toilet Plus Toilet Roll 2-Ply 200 Sheets Case of 36 Rolls 120245,WP01,Tork,12.97,CS,1
A,11C6700,Tork Toilet Plus Toilet Roll 2-Ply 320 Sheets Case of 36 Rolls 120248,WP01,Tork,18.95,CS,1
A,11C7700,Tork Universal Bundle of 200 Hand Towels Zig Zag Fold 1-Ply Green Case of 20 290135,WP01,Tork,41.23,CS,1
A,11C7200,Tork Universal Hand Towels Bundle of 150 C-Fold 1-Ply Blue Case of 20 120187,WP01,Tork,35.95,CS,1
A,11C7000,Tork Universal Hand Towels Bundle of 160 C-Fold 1-Ply Green Case of 20 290233,WP01,Tork,38.15,CS,1
A,11C1025,Tork Universal Wiper 320 Centrefeed Roll 2-Ply Blue 20 cm 150m Box of 6 128107,WP01,Tork,22.15,CS,1
A,11C5800,Tork Universal Wiper 320 Combi Roll 2-Ply White 340 metre Case of 2 129262,WP01,Tork,27.95,CS,1
A,11T0158,Tork Universal Z Fold Hand Towels 1-Ply White 290158 (Case of 15 bundles x 300 Sheets) 290158,WP01,Tork,56.75,CS,1
A,11T6015,Tork Universal Zigzag Hand Towels  Blue 1-ply 20x200 290145,WP01,Tork,44.49,CS,1
A,11C1140,Tork Velvet Toilet Roll White Case of 24 7300050,WP01,Tork,25.49,CS,1
A,11D4150           ,Tork Elevation T1-Jumbo Toilet Roll Dispenser White 554000,WP01  ,Tork,21.43,EA,1
A,11D1150           ,Tork Elevation Centrefeed Dispenser White 559000,WP01  ,Tork,29.8,EA,1
A,11D7540           ,Tork Universal Toilet Roll 1-ply Compact White 127540 (Box-of-27),WP01  ,Tork,41.87,CS,1
A,11C1030           ,Tork Universal Wiper 310 Centrefeed Roll 1-Ply White 21 cm 300m (Case-of-6) 120155,WP01  ,Tork,49.86,CS,1
A,11C8700           ,Tork Universal Wiper 310 Mini Centrefeed Roll 1-Ply White 120M (Case-of-11) 120123,WP01  ,Tork,53.35,CS,1
A,11C8300           ,Tork Premium Towels Interfold Soft 2-Ply 4 Panel Bundle-of-110 (Case-of-21) 100288,WP01  ,Tork,59.99,CS,1
A,11C8200           ,Tork Advanced Hand Towels Interfold 2-Ply 3-Panel White Bundle-of-180 (Case-of-21) 120289,WP01  ,Tork,64.49,CS,1
A,11C8000           ,Tork Advanced Hand Towels Interfold 2-Ply 4-Panel White Bundle-of-136 (Case-of-21) 120288,WP01  ,Tork,67.95,CS,1
A,11C9450           ,Tork Elevation Hand Towel Dispenser White 551000,WP01  ,Tork,69.99,EA,1
A,11C0058           ,Tork Universal Towel Roll 1-Ply White 300Ms 290058 (Box-of-6),WP01  ,Tork,120.33,CS,1
A,4910008,Tork Advanced Hygiene Roll Blue 25 cm 56 metre Case of 18 152225,WP02,Tork,48.98,CS,1
A,4910009,Tork Advanced Hygiene Roll Blue 50 cm 60 metre Case of 9 152250,WP02,Tork,48.98,CS,1
A,4910006,Tork Advanced Hygiene Roll White 25 cm 60 metre Case of 18 150225,WP02,Tork,49.99,CS,1
A,4910007,Tork Advanced Hygiene Roll White 50 cm 60 metre Case of 9 150250,WP02,Tork,49.99,CS,1
A,4910014,Tork Advanced Wiper 415 Centrefeed Roll 1-Ply Blue 320 metre Case of 6 128208,WP02,Tork,35.95,CS,1
A,4910036,Tork Advanced Wiper 415P Centrefeed Blue 130035 (6 Rolls of 165 metres) 130035,WP02,Tork,38.99,CS,1
A,4910013,Tork Advanced Wiper 420 Centrefeed Roll 2-Ply Blue 157 metre Case of 6 128207,WP02,Tork,35.95,CS,1
A,4910040,Tork Advanced Wiper 420P 2 Combi Rolls 2-Ply Blue 24 cm x 255 metre 130052,WP02,Tork,33.12,CS,1
A,4910032,Tork Advanced Wiper 420P 2 Combi Rolls 2-Ply White 24 cm x 255 metre 130041,WP02,Tork,44.26,CS,1
A,4920127,Tork Advanced Wiper 420P Solid Core Roll 2-Ply Blue 37 cm x 510 metre 130050,WP02,Tork,45.95,ROL,1
A,4912947,Tork Advanced Wiper 420P Solid Core Roll 2-Ply White 24 cm x 510 metre 130045,WP02,Tork,48.48,ROL,1
A,4910045,Tork Advanced Wiper 430P 2 Combi Rolls 2-Ply White 23 cm x 170 metre 130062,WP02,Tork,31.41,CS,1
A,4920126,Tork Advanced Wiper 430P Solid Core Roll 2-Ply Blue 37 cm x 340 metre 130070,WP02,Tork,39.99,ROL,1
A,4915010,Tork Advanced Wiper 430P Wiper Pak 2-Ply Blue 26 cm x 34 cm 450 Sheets 130073,WP02,Tork,21.88,ROL,1
A,4910033,Tork Advanced Wiper 440P 2 Combi Rolls 3-Ply Blue 23 cm x 119 metre 130081,WP02,Tork,66.68,CS,1
A,4913481,Tork Advanced Wiper 440P Solid Core Roll 3-Ply Blue 37 cm x 255 metre 130080,WP02,Tork,87.31,ROL,1
A,4912018,Tork Premium 510 Combi Roll of White Multi Purpose Cloths 152 metre 510137,WP02,Tork,47.97,ROL,1
A,4912021,Tork Premium 520 Combi Roll of Grey Multi Purpose Cloths 148.2 metre 520337,WP02,Tork,39.99,ROL,1
A,4912022,Tork Premium 520 Handy Box of Grey Multi Purpose Cloths 106.4 metre 520371,WP02,Tork,35.95,EA,1
A,4910017,Tork Premium 520 Top-Pak of Grey Multi Purpose Cloths 58.8 metre Case of 5 520378,WP02,Tork,92.01,CS,1
A,4912027,Tork Premium 530 Combi Roll of Blue Multi Purpose Cloths 106 metre 530237,WP02,Tork,40.3,ROL,1
A,4912024,Tork Premium 530 Combi Roll of White Multi Purpose Cloths 106.4 metre 530137,WP02,Tork,49.95,ROL,1
A,4912026,Tork Premium 530 Handy Box of White Multi Purpose Cloths 84 metre 530171,WP02,Tork,46.96,EA,1
A,4910019,Tork Premium 530 Top-Pak of 100 Blue Multi Purpose Cloths Case of 5 530278,WP02,Tork,89.99,CS,1
A,4910018,Tork Premium 530 Top-Pak of White Multi Purpose Cloths 42 metre Case of 5 530178,WP02,Tork,84.99,CS,1
A,4910024,Tork Premium Multi-Purpose Cloth 530 Blue 530271,WP02,Tork,53.39,ROL,1
A,4910178,Tork Premium Multi-purpose Cloths 570 570178 (5 packs of 75 sheets) 570178,WP02,Tork,79.99,CS,1
A,4910034           ,Tork Advanced Wiper 440P Handy Boxes Folded 3Ply Blue 32 cm x 38 cm 200 Sheets 130083,WP02  ,Tork,27.95,CS,1
A,4910023           ,Tork Premium 510 Blue Multi Purpose Cloths Handy Box-of-300 510271,WP02  ,Tork,46.96,ROL,1
A,4923102           ,Tork Advanced Wiper 430P Solid Core Roll 2-Ply White 37 cm x 340M 130060,WP02  ,Tork,47.43,ROL,1
A,4910022           ,Tork Multi-Purpose Cloth 510 Blue Combi 152m 510237,WP02  ,Tork,58.04,ROL,1
A,4910035           ,Tork Advanced Wiper 440P 5 Top Pak Folded 3-Ply Blue 32 cm x 38 cm 100 Sheets 130082,WP02  ,Tork,59.97,CS,1
A,4910150           ,Tork Premium Multipurpose Cloth 510 Folded White 510150 (8 packs-of-55 sheets),WP02  ,Tork,63.68,CS,1
A,4910151           ,Tork Premium Multipurpose Cloth 530 Folded 530150 (8 Packs),WP02  ,Tork,69.5,CS,1
A,4912020           ,Tork Premium 520 Grey Multi Purpose Cloths 399M Large-Roll 520304,WP02  ,Tork,124.95,ROL,1
A,4910011           ,Tork Premium Specialist Cloth Cleaning Folded White 150 Sheets (Case-of-5) 197168,WP02  ,Tork,157.98,CS,1
A,27A7400,Tufanega Heavy Duty Hand Wipes (Drum of 70 Wipes),WP01,Tufanega,13.4,EA,1
A,1701206,Tyvek Classic Xpert Coverall c/w Hood,CL05,Tyvek,6.99,EA,1
A,1700306,Tyvek Industry Coverall c/w Collar,CL05,Tyvek,6.89,EA,1
A,1703700,Tyvek Overshoes White,CL05,Tyvek,1.2,PRS,1
A,1703900,Tyvek Sleeves White,CL05,Tyvek,1.25,PRS,1
A,1703400           ,Tyvek Elasticated Hood White,CL05  ,Tyvek,1.25,EA,1
A,624109,uvex 241 Clyde Safety Boot with Hydroflex Insole Black 8458,FW02,uvex,68.37,PRS,1
A,624209,uvex 242 Clyde Safety Shoe with Hydroflex Insole Black 8457,FW02,uvex,66.8,PRS,1
A,6M2909,uvex 8401/2 Quatro II 8401/2 Safety Boot Black,FW02,uvex,66.3,PRS,1
A,6H9607,uvex 9481/9 Ladies Lace-up Safety Shoe Black,FW02,uvex,54.5,PRS,1
A,6H9707,uvex 9482/2 Ladies Lace-up Safety Boot Black,FW02,uvex,58.79,PRS,1
A,6G3009,uvex 9541/9 Brogue Safety Shoe Black,FW02,uvex,54.8,PRS,1
A,6F2409,uvex 9584/9 F24 Wide Fit Safety Shoe Black,FW02,uvex,61.3,PRS,1
A,6F2509,uvex 9585/9 F25 Wide Fit Safety Boot Black,FW02,uvex,74.8,PRS,1
A,6M9009,Uvex Xenova ESD  Safety Hiker Black,FW02,uvex,76.95,PRS,1
A,6M8909,Uvex Xenova ESD Safety Trainer,FW02,uvex,75.5,PRS,1
A,624509,uvex 9598-2 Hydroflex Insoles,FW03,uvex,9.26,PRS,1
A,14U0209,uvex Phynomic Wet Glove,GL03,uvex,3.4,PRS,1
A,14U0109           ,uvex Phynomic Foam Glove,GL03  ,uvex,3.46,PRS,1
A,117200,Uvex Silv-Air 2310 FFP3V Dust Mask Pack of 15,PP01,uvex,55.5,BOX,1
A,2U4000,uvex Com4-Fit 300 pairs of Uncorded Ear Plugs SNR33,PP03,uvex,37.84,EA,1
A,2U0004,uvex Hi-com Earplugs SNR24 200 Pairs Uncorded Green,PP03,uvex,37.49,BOX,1
A,2U4200,uvex Whisper Reusable 50 pairs of Corded Ear Plugs SNR23 2111-202,PP03,uvex,43.85,BOX,1
A,2U4500,uvex Whisper+ Detectable Reusable Corded Ear Plugs SNR27 2111-213,PP03,uvex,63.95,BOX,1
A,2U4300,uvex Whisper+ Reusable 50 pairs of Corded Ear Plugs SNR27 2111-212,PP03,uvex,43.85,BOX,1
