,Brand,,,Model Number,Cost Price,Discontinued,NEW,All Best-seller,Ray-Ban Best-seller
,Ray-Ban,,,RB4267 601/9A 59,60.95,,,,
,Ray-Ban,,,RB3546 900985 49,57.34,,,,
,Ray-Ban,,,RB3546 90109U 49,60.95,,,,
,Ray-Ban,,,RB3558 002/T3 58,64.56,,,,
,Ray-Ban,,,RB4274 856/T5 53,60.95,,,,
,Ray-Ban,,,RB4273 6237 52,53.74,,,,
,Ray-Ban,,,RB3545 9005A9 51,60.95,,,,
,Ray-Ban,,,RB4256 6253B8 49,53.74,,,,
,Ray-Ban,,,RB4256 6252B7 49,53.74,,,,
,Ray-Ban,,,RB3025 9018C3 58,57.34,,,,
,Ray-Ban,,,RB3025 9020C4 58,57.34,,,,
,Ray-Ban,,,RX5355 2000 50,48,,,,
,Ray-Ban,,,RX5355 5676 50,48,,,,
,Ray-Ban,,,RX6377 2904 50,44.98,,,,
,Ray-Ban,,,RX6377 2906 50,44.98,,,,
,Ray-Ban,,,RX6378 2904 49,44.98,,,,
,Ray-Ban,,,RX6378 2907 47,44.98,,,,
,Ray-ban,,,RB2176 901S7Q 51,86.19,,,,
,Ray-ban,,,RB3016 990/7O 51,57.34,,,,
,Ray-ban,,,RX7062 2077 53,42,,,,
,Ray-ban,,,RX7062 5197 53,42,,,,
,Ray-Ban Junior,,,RJ9538S 252/2Y 50,35.36,,,,
,Ray-Ban Junior,,,RJ9538S 254/4V 50,35.36,,,,
,Ray-Ban Junior,,,RJ9539S 257/55 48,35.36,,,,
,Ray-Ban Junior,,,RJ9064S 152/13 44,28.22,,,,
,Ray-Ban Junior,,,RJ9064S 70218G 44,28.22,,,,
,Ray-Ban Junior,,,RJ9052S 70234L 47,24.65,,,,
,Ray-Ban Junior,,,RJ9052S 702414 47,24.65,,,,
,Ray-Ban Junior,,,RJ9062S 701330 48,28.22,,,,
,Ray-Ban Junior,,,RJ9062S 70132Y 48,28.22,,,,
,Ray-Ban Junior,,,RJ9056S 70266Q 50,24.65,,,,
,Ray-Ban Junior,,,RJ9056S 702730 50,24.65,,,,
,Ray-ban Junior,,,RJ9060S 70084V 50,31.8,,,,
,Roberto Cavalli,,,RC1010 33C 56,150,,,,
,Roberto Cavalli,,,RC1013 74F 58,98,,,,
,Saint Laurent,,,SL 50 SLIM 001 50,90,,,,
,Saint Laurent,,,SL 50 SLIM 002 50,90,,,,
,Saint Laurent,,,SL 28 009 49,86,,,,
,Saint Laurent,,,CLASSIC 8 008 57,86,,,,
,Saint Laurent,,,SL 138 SLIM 001 47,111,,,,
,Saint Laurent,,,SL 138 SLIM 002 47,111,,,,
,Saint Laurent,,,SL 138 SLIM 006 47,105,,,,
,Saint Laurent,,,SL 51 SLIM 001 50,111,,,,
,Saint Laurent,,,SL 51 SLIM 002 50,111,,,,
,Saint Laurent,,,SL 51 SLIM 006 50,105,,,,
,Saint Laurent,,,CLASSIC 11 ZERO 001 60,111,,,,
,Saint Laurent,,,CLASSIC 11 ZERO 002 60,111,,,,
,Saint Laurent,,,SL 100 LOLITA 001 48,123,,,,
,Saint Laurent,,,SL 100 LOLITA 002 48,123,,,,
,Saint Laurent,,,SL 100 LOLITA 004 48,123,,,,
,Saint Laurent,,,SL 132 002 56,98,,,,
,Saint Laurent,,,SL 143 001 47,80,,,,
,Saint Laurent,,,SL 130 COMBI 003 49,98,,,,
,Saint Laurent,,,SL 130 COMBI 004 49,98,,,,
,Saint Laurent,,,SL 130 COMBI 005 51,105,,,,
,Saint Laurent,,,SL 131 COMBI 001 50,98,,,,
,Saint Laurent,,,SL 131 COMBI 003 50,98,,,,
,Saint Laurent,,,SL 131 COMBI 006 52,105,,,,
,Saint Laurent,,,SL 131 COMBI 008 52,98,,,,
,Saint Laurent,,,SL 121 NICOLE 002 53,98,,,,
,Saint Laurent,,,SL 1 001 59,90,,,,
,St Laurent,,,BOLD 2 002 49,90,,,,
,St Laurent,,,SL 100 LOU 001 48,130,,,,
,St Laurent,,,SL 98 California 002 54,90,,,,
,Stella McCartney,,,SC0026S 004 51,69,,,,
,Stella McCartney,,,SC0021S 002 51,105,,,,
,Swarovski,,,SK0114 52F 56,70,,,,
,Swarovski,,,SK0114 55B 56,70,,,,
,Tom Ford,,,FT0237 05J 52,109,,,,
,Tom Ford,,,FT5383 002 51,78,,,,
,Tom Ford,,,FT0454 81Z 64,98,,,,
,Tom Ford,,,FT0466 49E 61,100,,,,
,Tom Ford,,,FT0467 02N 60,100,,,,
,Tom Ford,,,FT5389 001 48,71,,,,
,Tom Ford,,,FT5389 048 48,71,,,,
,Tom Ford,,,FT5398 001 53,75,,,,
,Tom Ford,,,FT5398 052 53,75,,,,
,Versace,,,VE2150Q 100287 62,73.87,,,,
